1093478400 99
1094083200 83
1094688000 95
1095292800 73
1095897600 90
1096502400 75
1097107200 72
1097712000 74
1098316800 95
1098921600 121
1099526400 83
1100131200 76
1100736000 100
1101340800 91
1101945600 173
1102550400 83
1103155200 85
1103760000 91
1104364800 89
1104969600 93
1105574400 103
1106179200 88
1106784000 93
1107388800 106
1107993600 101
1108598400 116
1109203200 95
1109808000 101
1110412800 105
1111017600 143
1111622400 126
1112227200 127
1112832000 130
1113436800 94
1114041600 144
1114646400 123
1115251200 131
1115856000 136
1116460800 102
1117065600 107
1117670400 112
1118275200 134
1118880000 134
1119484800 111
1120089600 108
1120694400 124
1121299200 91
1121904000 131
1122508800 114
1123113600 117
1123718400 116
1124323200 119
1124928000 141
1125532800 161
1126137600 144
1126742400 152
1127347200 172
1127952000 245
1128556800 170
1129161600 138
1129766400 137
1130371200 278
1130976000 180
1131580800 157
1132185600 235
1132790400 165
1133395200 178
1134000000 203
1134604800 172
1135209600 165
1135814400 115
1136419200 228
1137024000 183
1137628800 170
1138233600 177
1138838400 206
1139443200 196
1140048000 266
1140652800 201
1141257600 305
1141862400 180
1142467200 189
1143072000 245
1143676800 265
1144281600 255
1144886400 193
1145491200 258
1146096000 184
1146700800 167
1147305600 199
1147910400 350
1148515200 215
1149120000 228
1149724800 247
1150329600 210
1150934400 194
1151539200 186
1152144000 219
1152748800 245
1153353600 225
1153958400 218
1154563200 233
1155168000 242
1155772800 226
1156377600 237
1156982400 281
1157587200 250
1158192000 226
1158796800 199
1159401600 236
1160006400 245
1160611200 254
1161216000 227
1161820800 259
1162425600 315
1163030400 252
1163635200 280
1164240000 291
1164844800 262
1165449600 269
1166054400 247
1166659200 213
1167264000 215
1167868800 258
1168473600 256
1169078400 256
1169683200 240
1170288000 260
1170892800 783
1171497600 276
1172102400 321
1172707200 408
1173312000 307
1173916800 296
1174521600 291
1175126400 275
1175731200 275
1176336000 287
1176940800 279
1177545600 328
1178150400 268
1178755200 285
1179360000 267
1179964800 286
1180569600 293
1181174400 314
1181779200 346
1182384000 326
1182988800 324
1183593600 322
1184198400 278
1184803200 302
1185408000 351
1186012800 308
1186617600 309
1187222400 326
1187827200 349
1188432000 345
1189036800 395
1189641600 386
1190246400 344
1190851200 351
1191456000 377
1192060800 399
1192665600 415
1193270400 392
1193875200 450
1194480000 433
1195084800 379
1195689600 408
1196294400 421
1196899200 430
1197504000 412
1198108800 377
1198713600 300
1199318400 447
1199923200 459
1200528000 476
1201132800 475
1201737600 600
1202342400 495
1202947200 505
1203552000 461
1204156800 499
1204761600 538
1205366400 590
1205971200 596
1206576000 619
1207180800 607
1207785600 646
1208390400 618
1208995200 597
1209600000 635
1210204800 700
1210809600 691
1211414400 727
1212019200 749
1212624000 737
1213228800 717
1213833600 751
1214438400 750
1215043200 724
1215648000 700
1216252800 743
1216857600 732
1217462400 790
1218067200 736
1218672000 767
1219276800 821
1219881600 835
1220486400 810
1221091200 723
1221696000 801
1222300800 775
1222905600 846
1223510400 821
1224115200 873
1224720000 844
1225324800 880
1225929600 985
1226534400 1002
1227139200 955
1227744000 920
1228348800 956
1228953600 986
1229558400 868
1230163200 682
1230768000 892
1231372800 1082
1231977600 1141
1232582400 1190
1233187200 1164
1233792000 1164
1234396800 1211
1235001600 1305
1235606400 1318
1236211200 1266
1236816000 1415
1237420800 1245
1238025600 1308
1238630400 1256
1239235200 1191
1239840000 1290
1240444800 1364
1241049600 1310
1241654400 1314
1242259200 1319
1242864000 1401
1243468800 1393
1244073600 1371
1244678400 1379
1245283200 1425
1245888000 1380
1246492800 1408
1247097600 1428
1247702400 1464
1248307200 1508
1248912000 1549
1249516800 1468
1250121600 1570
1250726400 1560
1251331200 1645
1251936000 1684
1252540800 1658
1253145600 1787
1253750400 1700
1254355200 1743
1254960000 1739
1255564800 1797
1256169600 1849
1256774400 1735
1257379200 1859
1257984000 1935
1258588800 2053
1259193600 1961
1259798400 2015
1260403200 2020
1261008000 1925
1261612800 1472
1262217600 1897
1262822400 2210
1263427200 2382
1264032000 2419
1264636800 2533
1265241600 2595
1265846400 2505
1266451200 2601
1267056000 2734
1267660800 2793
1268265600 2657
1268870400 2640
1269475200 2938
1270080000 2684
1270684800 2736
1271289600 2724
1271894400 2857
1272499200 2848
1273104000 2768
1273708800 2978
1274313600 2995
1274918400 2855
1275523200 2997
1276128000 3109
1276732800 3024
1277337600 3018
1277942400 2882
1278547200 3129
1279152000 3104
1279756800 3274
1280361600 3354
1280966400 3333
1281571200 3437
1282176000 3919
1282780800 3770
1283385600 3721
1283990400 3844
1284595200 3983
1285200000 4114
1285804800 4197
1286409600 4317
1287014400 4583
1287619200 4535
1288224000 4544
1288828800 4782
1289433600 4686
1290038400 4729
1290643200 4501
1291248000 4869
1291852800 4955
1292457600 4858
1293062400 3825
1293667200 4567
1294272000 5430
1294876800 5769
1295481600 5968
1296086400 6139
1296691200 6456
1297296000 6628
1297900800 6853
1298505600 7271
1299110400 7069
1299715200 7013
1300320000 7165
1300924800 7444
1301529600 7784
1302134400 7753
1302739200 7793
1303344000 7863
1303948800 8391
1304553600 8455
1305158400 8982
1305763200 9345
1306368000 9054
1306972800 9078
1307577600 9388
1308182400 9790
1308787200 9916
1309392000 9430
1309996800 9903
1310601600 10117
1311206400 10381
1311811200 10480
1312416000 10643
1313020800 11016
1313625600 11715
1314230400 12160
1314835200 12414
1315440000 13183
1316044800 13261
1316649600 13929
1317254400 13933
1317859200 13973
1318464000 14682
1319068800 15211
1319673600 15375
1320278400 16168
1320883200 16569
1321488000 17271
1322092800 16788
1322697600 18376
1323302400 19120
1323907200 19092
1324512000 14305
1325116800 16757
1325721600 21510
1326326400 23536
1326931200 26410
1327536000 31932
1328140800 32323
1328745600 33487
1329350400 35250
1329955200 36407
1330560000 32005
1331164800 36319
1331769600 39769
1332374400 41008
1332979200 41492
1333584000 40155
1334188800 43165
1334793600 44160
1335398400 43319
1336003200 45756
1336608000 46350
1337212800 45725
1337817600 46173
1338422400 49578
1339027200 51700
1339632000 53757
1340236800 56435
1340841600 57224
1341446400 64398
1342051200 69524
1342656000 73950
1343260800 81347
1343865600 113949
1344470400 112885
1345075200 117461
1345680000 122807
1346284800 116684
1346889600 122046
1347494400 121930
1348099200 122351
1348704000 102170
1349308800 1116
1349913600 133
1350518400 9
1351123200 5
1351728000 3
1352332800 3
1352937600 1
1353542400 2
1354147200 3
1354752000 1
1355356800 2
1355961600 3
1356566400 3
1357171200 1
1357776000 3
1358380800 3
1358985600 1
1363824000 1
1369872000 1
1370476800 1
1371081600 1
1371686400 1
1373500800 1
1374105600 1
1374710400 1
1376524800 1
1377734400 2
1378339200 1
1392854400 1
1403740800 1
1407369600 1
1437004800 1
1466640000 1
1496880000 1
1504137600 1
1545868800 1
1737590400 1
1738195200 1
1766620800 1
1767225600 2
1903305600 1
2145830400 2
